tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt4009460,movie,Kirk Cameron's Saving Christmas,Saving Christmas,0,2014,\N,79,"Comedy,Family",1.3,16784
tt4010302,movie,Aranmanai,Aranmanai,0,2014,\N,160,"Comedy,Drama,Horror",5.3,1184
tt4010862,movie,Massacre on Aisle 12,Massacre on Aisle 12,0,2016,\N,83,"Comedy,Horror",4.5,1848
tt4010918,movie,The Throne,Sado,0,2015,\N,125,"Drama,History",7.1,3148
tt4011010,movie,Red Billabong,Red Billabong,0,2016,\N,113,"Action,Comedy,Drama",4.1,1221
tt4012424,movie,The Movie of My Life,O Filme da Minha Vida,0,2017,\N,113,Drama,7.2,2075
tt4015500,movie,The Tale,The Tale,0,2018,\N,114,"Biography,Drama,Mystery",7.2,19828
tt4016226,movie,The Resurrection of Jake the Snake,The Resurrection of Jake the Snake,0,2015,\N,93,"Biography,Documentary,Sport",7.8,3355
tt4016294,movie,The Midas Touch,The Midas Touch,0,2020,\N,110,"Comedy,Horror",4.2,2633
tt4016312,movie,The Book of Vision,The Book of Vision,0,2020,\N,99,"Drama,Mystery",6.4,11652
tt4016934,movie,The Handmaiden,Ah-ga-ssi,0,2016,\N,145,"Drama,Romance,Thriller",8.1,174845
tt4016942,movie,Ghost in the Shell: Arise - Border 4: Ghost Stands Alone,Ghost in the Shell: Arise - Border 4: Ghost Stands Alone,0,2014,\N,59,"Action,Animation,Sci-Fi",7.1,2338
tt4016994,movie,Why Me?,De ce eu?,0,2015,\N,125,"Drama,Thriller",7.5,2762
tt4019426,movie,Brotherhood of Blades,Xiu chun dao,0,2014,\N,111,Action,6.6,3729
tt4019560,movie,Exposed,Exposed,0,2016,\N,102,"Crime,Drama,Mystery",4.3,16896
tt4020156,movie,National Theatre Live: A Streetcar Named Desire,National Theatre Live: A Streetcar Named Desire,0,2014,\N,180,Drama,8.3,1142
tt4020624,movie,Lingaa,Lingaa,0,2014,\N,174,"Action,Comedy,Drama",5.6,6319
tt4023852,movie,Welcome 2 Karachi,Welcome to Karachi,0,2015,\N,131,"Action,Comedy,War",4.3,1361
tt4024104,movie,The Royal Tailor,Sang-eui-won,0,2014,\N,127,Drama,7.0,1235
tt4024210,movie,UNindian,UNindian,0,2015,\N,102,"Comedy,Drama,Romance",5.5,1222
tt4024546,movie,Bis,Bis,0,2015,\N,98,"Comedy,Fantasy",5.5,1799
tt4024814,movie,Fucking Berlin,Fucking Berlin,0,2016,\N,94,"Drama,Romance",5.2,2502
tt4024944,movie,Main Aur Charles,Main Aur Charles,0,2015,\N,119,"Action,Biography,Crime",6.1,1806
tt4025514,movie,Suburra,Suburra,0,2015,\N,130,"Action,Crime,Drama",7.4,21948
tt4026034,movie,Hired Gun,Hired Gun,0,2016,\N,98,"Documentary,Music",7.2,2239
tt4026562,movie,Hollows Grove,Hollows Grove,0,2014,\N,81,Horror,4.8,1654
tt4027270,movie,The Crossing 2,The Crossing 2,0,2015,\N,131,"Drama,History,Romance",6.0,1451
tt4027504,movie,Lazy Eye,Lazy Eye,0,2016,\N,87,"Comedy,Drama,Romance",6.4,1990
tt4028134,movie,Lake Fear,Cypress Creek,0,2014,\N,89,"Comedy,Horror",3.4,2072
tt4028464,movie,The Innocents,De uskyldige,0,2021,\N,117,"Drama,Fantasy,Horror",7.0,25317
tt4029412,movie,Panama,Panama,0,2022,\N,95,"Action,Thriller",3.5,3845
tt4029998,movie,My Life Directed By Nicolas Winding Refn,My Life Directed by Nicolas Winding Refn,0,2014,\N,58,Documentary,6.5,1615
tt4030442,movie,From the Dark,From the Dark,0,2014,\N,90,"Horror,Thriller",4.9,3544
tt4030600,movie,The Bye Bye Man,The Bye Bye Man,0,2017,\N,96,"Drama,Fantasy,Horror",4.3,26160
tt4031126,movie,Lycan,Lycan,0,2017,\N,87,"Horror,Thriller",3.5,1969
tt4033926,movie,Rats,Rats,0,2016,\N,88,"Documentary,Horror",6.5,1579
tt4034208,movie,The Next Skin,La propera pell,0,2016,\N,103,"Drama,Mystery,Thriller",6.1,2114
tt4034228,movie,Manchester by the Sea,Manchester by the Sea,0,2016,\N,137,Drama,7.8,316184
tt4034354,movie,Swiss Army Man,Swiss Army Man,0,2016,\N,97,"Comedy,Drama,Fantasy",6.9,134292
tt4034452,movie,Hyena Road,Hyena Road,0,2015,\N,120,"Action,Drama,War",6.5,9009
tt4035268,movie,Cosmos,Cosmos,0,2015,\N,103,"Comedy,Crime,Drama",5.7,2200
tt4035898,movie,The Evil in Us,The Evil in Us,0,2016,\N,90,Horror,4.7,3828
tt4036488,movie,Saving Banksy,Saving Banksy,0,2017,\N,80,Documentary,6.8,1100
tt4040072,movie,Cold Deck,Cold Deck,0,2015,\N,80,"Crime,Drama",5.1,1081
tt4042818,movie,The Death & Life of John F. Donovan,The Death & Life of John F. Donovan,0,2018,\N,123,Drama,6.1,7796
tt4042994,movie,If Cats Disappeared from the World,Sekai kara neko ga kietanara,0,2016,\N,103,"Drama,Fantasy",6.8,2941
tt4044364,movie,Citizenfour,Citizenfour,0,2014,\N,114,"Biography,Documentary",8.0,58151
tt4044464,movie,Adulterers,Avouterie,0,2015,\N,91,"Crime,Drama,Thriller",5.1,1965
tt4045894,movie,Get the Girl,Get the Girl,0,2017,\N,87,"Action,Comedy,Crime",5.0,1286
tt4046784,movie,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,0,2015,\N,131,"Action,Adventure,Sci-Fi",6.3,279238
tt4047104,movie,Enakkul Oruvan,Enakkul Oruvan,0,2015,\N,136,"Drama,Thriller",7.7,1834
tt4047112,movie,Jeeva,Jeeva,0,2014,\N,127,"Drama,Sport",7.6,1327
tt4047140,movie,Poojai,Pooja,0,2014,\N,154,"Action,Drama",5.3,1327
tt4047350,movie,The Hacker Wars,The Hacker Wars,0,2014,\N,91,"Crime,Documentary",6.4,1765
tt4047846,movie,Home,Home,0,2016,\N,103,Drama,7.1,1262
tt4048050,movie,My Golden Days,Trois souvenirs de ma jeunesse,0,2015,\N,123,"Drama,Romance",6.7,3809
tt4048168,movie,Coming Through the Rye,Coming Through the Rye,0,2015,\N,97,"Drama,History",6.3,1084
tt4048272,movie,Toni Erdmann,Toni Erdmann,0,2016,\N,162,"Comedy,Drama",7.3,52308
tt4048668,movie,Band of Robbers,Band of Robbers,0,2015,\N,95,"Adventure,Comedy,Crime",6.0,4513
tt4052050,movie,He's Out There,He's Out There,0,2018,\N,89,"Horror,Thriller",5.3,9564
tt4052882,movie,The Shallows,The Shallows,0,2016,\N,86,"Action,Drama,Horror",6.3,144155
tt4054004,movie,2047: Virtual Revolution,Virtual Revolution,0,2016,\N,92,"Action,Crime,Sci-Fi",5.1,2018
tt4054654,movie,Dog Eat Dog,Dog Eat Dog,0,2016,\N,93,"Action,Crime,Thriller",4.8,9741
tt4054952,movie,Fate/stay night [Heaven's Feel] I. presage flower,Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower,0,2017,\N,120,"Action,Adventure,Animation",7.4,3656
tt4056738,movie,Do You Believe?,Do You Believe?,0,2015,\N,120,Drama,6.0,8254
tt4057376,movie,I Am Dragon,On - drakon,0,2015,\N,110,"Adventure,Fantasy,Romance",6.8,6326
tt4057632,movie,All Three of Us,Nous trois ou rien,0,2015,\N,102,"Comedy,Drama",7.2,2721
tt4058012,movie,96 Souls,96 Souls,0,2016,\N,112,"Drama,Mystery,Sci-Fi",5.5,5853
tt4058210,movie,Operações Especiais,Operações Especiais,0,2015,\N,99,"Action,Crime",6.3,1737
tt4058218,movie,Love at First Child,Ange et Gabrielle,0,2015,\N,91,"Comedy,Romance",5.8,1092
tt4058500,movie,A Perfect Man,Un homme idéal,0,2015,\N,104,"Drama,Thriller",6.8,4856
tt4058836,movie,I Spit on Your Grave: Deja Vu,I Spit on Your Grave: Deja Vu,0,2019,\N,148,"Horror,Thriller",2.4,3529
tt4059702,movie,AmeriGeddon,AmeriGeddon,0,2016,\N,90,"Action,Adventure,Drama",3.8,13354
tt4060544,movie,Step Up China,Step Up China,0,2019,\N,100,Music,3.7,2361
tt4060866,movie,Code of Honor,Code of Honor,0,2016,\N,106,"Action,Crime,Thriller",4.1,3047
tt4061010,movie,Blackway,Go with Me,0,2015,\N,90,"Action,Mystery,Thriller",5.3,10746
tt4061620,movie,Firebird,Firebird,0,2021,\N,107,"Biography,Drama,Romance",7.1,12950
tt4061640,movie,Traffic,Traffic,0,2014,\N,110,Documentary,6.8,1013
tt4062524,movie,Sabit Kanca 2,Sabit Kanca 2,0,2014,\N,94,Comedy,2.8,1222
tt4062536,movie,Green Room,Green Room,0,2015,\N,95,"Crime,Drama,Horror",7.0,140199
tt4063178,movie,The Dog Lover,The Dog Lover,0,2016,\N,101,Drama,5.5,1602
tt4064498,movie,"Where Are You Going, Habibi?","Wo willst du hin, Habibi?",0,2015,\N,79,"Comedy,Drama,Romance",6.4,1113
tt4065212,movie,Bakery in Brooklyn,My Bakery in Brooklyn,0,2016,\N,100,"Comedy,Romance",4.5,1843
tt4065308,movie,Andiamo a quel paese,Andiamo a quel paese,0,2014,\N,90,Comedy,6.1,1241
tt4065340,movie,Arthur & Merlin,Arthur & Merlin,0,2015,\N,100,"Adventure,Family,Fantasy",4.4,1545
tt4065414,movie,A Good American,A Good American,0,2015,\N,100,"Biography,Documentary,History",7.3,1339
tt4065552,movie,The Unknown Soldier,Tuntematon sotilas,0,2017,\N,132,"Drama,War",7.7,12996
tt4065842,movie,What a Wonderful Family!,Kazoku wa tsuraiyo,0,2016,\N,108,Comedy,6.8,1288
tt4067084,movie,The Island 2,El Gezira 2,0,2014,\N,100,"Action,Drama,Thriller",7.0,2674
tt4067106,movie,According to Ben Adams,According to Ben Adams,0,2016,\N,105,Drama,4.8,4196
tt4068576,movie,The Nightingale,The Nightingale,0,2018,\N,136,"Adventure,Drama,Thriller",7.3,36175
tt4071086,movie,Wild,Wild,0,2016,\N,97,"Drama,Mystery",6.4,1628
tt4071498,movie,Life in Color,Life in Color,0,2015,\N,86,"Comedy,Drama,Romance",6.4,1407
tt4072326,movie,Ali and Nino,Ali and Nino,0,2016,\N,100,"Drama,Romance,War",6.8,5557
tt4072352,movie,Magallanes,Magallanes,0,2015,\N,109,Drama,7.4,1098
tt4073682,movie,Grain,Bugday,0,2017,\N,128,"Drama,Sci-Fi",6.1,1679
tt4073790,movie,The Darkest Minds,The Darkest Minds,0,2018,\N,104,"Action,Adventure,Drama",5.7,36305
tt4073890,movie,Andron,Andròn: The Black Labyrinth,0,2015,\N,100,"Action,Sci-Fi",2.7,3188
tt4074304,movie,Pervert Park,Pervert Park,0,2014,\N,77,"Crime,Documentary",7.0,1438
tt4074364,movie,The Model,The Model,0,2016,\N,105,Drama,5.8,4196
tt4074502,movie,Dark Star: HR Gigers Welt,Dark Star: HR Gigers Welt,0,2014,\N,95,"Biography,Documentary",6.9,1280
tt4074928,movie,Realive,Realive,0,2016,\N,112,"Drama,Sci-Fi",5.9,5589
tt4075322,movie,A Warrior's Tail,Savva. Serdtse voina,0,2015,\N,85,"Adventure,Animation,Fantasy",4.4,1146
tt4075520,movie,Ventoux,Ventoux,0,2015,\N,108,"Comedy,Drama",6.4,1616
tt4076058,movie,We Are Young. We Are Strong.,Wir sind jung. Wir sind stark.,0,2014,\N,123,"Crime,Drama,History",7.0,2348
tt4076756,movie,Being Evel,Being Evel,0,2015,\N,99,"Action,Biography,Documentary",7.2,1225
tt4076760,movie,Diablo,Diablo,0,2015,\N,90,"Action,Adventure,Drama",4.5,5312
tt4076926,movie,The Heyday of the Insensitive Bastards,The Heyday of the Insensitive Bastards,0,2015,\N,97,"Comedy,Drama",4.4,1883
tt4076934,movie,My Beloved Bodyguard,Wo de te gong ye ye,0,2016,\N,99,"Action,Crime,Drama",5.9,2326
tt4076980,movie,The Throwaways,The Throwaways,0,2015,\N,90,"Action,Comedy,Thriller",4.6,1832
tt4078160,movie,The Lesson,The Lesson,0,2015,\N,97,"Drama,Horror,Thriller",4.3,1607
tt4078856,movie,The Coffin in the Mountain,Xin mi gong,0,2014,\N,119,"Drama,Mystery",7.7,2240
tt4079152,movie,The Dead End,Lie ri zhuo xin,0,2015,\N,139,"Crime,Drama",7.2,2042
tt4079782,movie,Absolute Rest,Estérahaté Motlagh,0,2015,\N,75,Drama,5.8,1157
tt4080028,movie,13,Sizdah,0,2014,\N,100,"Crime,Drama,Thriller",6.2,1304
tt4080386,movie,Sardarji,Sardaar Ji,0,2015,\N,141,"Comedy,Fantasy,Horror",6.2,1687
tt4080598,movie,100 Yen Love,Hyakuen no koi,0,2014,\N,113,"Comedy,Drama",7.1,2752
tt4080672,movie,Daddy or Mommy,Papa ou maman,0,2015,\N,85,"Comedy,Drama,Romance",6.0,4840
tt4080728,movie,A Man Called Ove,En man som heter Ove,0,2015,\N,116,"Comedy,Drama,Romance",7.7,68919
tt4080768,movie,Summertime,La belle saison,0,2015,\N,105,"Drama,Romance",6.7,5710
tt4080858,movie,Tut Sözünü,Tut Sözünü,0,2015,\N,96,"Comedy,Fantasy",5.4,1048
tt4080956,movie,A Prayer Before Dawn,A Prayer Before Dawn,0,2017,\N,116,"Action,Biography,Crime",6.8,26342
tt4081260,movie,Sluzby specjalne,Sluzby specjalne,0,2014,\N,115,"Action,Crime,Drama",6.4,1975
tt4081630,movie,The Valet,The Valet,0,2022,\N,124,"Comedy,Drama,Romance",6.7,16182
tt4082068,movie,Dheepan,Dheepan,0,2015,\N,115,"Crime,Drama",7.2,16925
tt4082524,movie,Chosen,Chosen,0,2016,\N,105,"Drama,War",5.3,1053
tt4082596,movie,The Russian Woodpecker,The Russian Woodpecker,0,2015,\N,80,"Documentary,War",6.7,1489
tt4083052,movie,The Vessel,The Vessel,0,2016,\N,86,Drama,5.4,1194
tt4083076,movie,O Candidato Honesto,O Candidato Honesto,0,2014,\N,110,Comedy,5.5,1234
tt4083572,movie,Urge,Urge,0,2016,\N,89,"Drama,Horror,Mystery",4.3,9147
tt4083850,movie,Belle & Sebastian: The Adventure Continues,"Belle et Sébastien, l'aventure continue",0,2015,\N,97,"Adventure,Family",6.6,1689
tt4084056,movie,The Sense of Wonder,Le goût des merveilles,0,2015,\N,100,"Comedy,Drama,Romance",6.8,3415
tt4084744,movie,Battle for Sevastopol,Bitva za Sevastopol,0,2015,\N,110,"Action,Biography,Drama",7.0,14055
tt4085084,movie,Disorder,Maryland,0,2015,\N,98,"Drama,Thriller",6.2,6746
tt4085238,movie,The House on Pine Street,The House on Pine Street,0,2015,\N,111,"Drama,Horror,Mystery",5.2,2594
tt4085502,movie,Sum of Histories,Terug Naar Morgen,0,2015,\N,86,"Drama,Romance,Sci-Fi",6.8,1189
tt4085696,movie,Billy Elliot,Billy Elliot: The Musical Live,0,2014,\N,169,"Comedy,Drama,Musical",8.4,1999
tt4085944,movie,Lolo,Lolo,0,2015,\N,99,Comedy,5.7,4444
tt4086018,movie,Charming,Charming,0,2018,\N,85,"Adventure,Animation,Comedy",5.6,3973
tt4086032,movie,Frankenstein,Frankenstein,0,2015,\N,89,"Horror,Sci-Fi,Thriller",5.1,3059
tt4087850,movie,Darling,Darling,0,2015,\N,126,"Comedy,Horror",5.9,1002
tt4088268,movie,Department Q: A Conspiracy of Faith,Flaskepost fra P,0,2016,\N,112,"Crime,Drama,Mystery",7.0,22563
tt4088328,movie,Jalaler Golpo,Jalaler Golpo,0,2014,\N,121,Drama,7.7,2027
tt4088588,movie,Rainbow,Dhanak,0,2015,\N,106,"Comedy,Drama",7.8,4495
tt4093680,movie,My Skinny Sister,Min lilla syster,0,2015,\N,95,Drama,6.7,1780
tt4094724,movie,The Purge: Election Year,The Purge: Election Year,0,2016,\N,108,"Action,Horror,Sci-Fi",6.0,110651
tt4096750,movie,The Binding,The Binding,0,2016,\N,91,"Drama,Horror,Thriller",3.7,1099
tt4096810,movie,The Unearthing,The Unearthing,0,2015,\N,60,"Family,Horror,Mystery",5.1,2730
tt4097612,movie,In the Grayscale,En la gama de los grises,0,2015,\N,101,"Drama,Romance",6.4,2762
tt4097826,movie,The Firefly,La luciérnaga,0,2013,\N,85,"Drama,Fantasy,Romance",6.2,1310
tt4102722,movie,The Night Watchmen,The Night Watchmen,0,2017,\N,80,"Action,Comedy,Horror",5.4,2924
tt4103404,movie,The Forecaster,The Forecaster,0,2014,\N,100,"Biography,Documentary",6.7,1260
tt4103470,movie,Mistrust,Mistrust,0,2018,\N,90,"Drama,Romance",5.7,1064
tt4103686,movie,City of God: 10 Years Later,Cidade de Deus: 10 Anos Depois,0,2013,\N,70,Documentary,6.4,1510
tt4103724,movie,Forever My Girl,Forever My Girl,0,2018,\N,108,"Comedy,Drama,Music",6.6,21811
tt4104022,movie,People Places Things,People Places Things,0,2015,\N,85,"Comedy,Romance",6.8,11027
tt4104054,movie,Dad's Army,Dad's Army,0,2016,\N,100,"Comedy,War",5.2,8544
tt4105584,movie,Deep,Deep,0,2017,\N,92,"Adventure,Animation,Comedy",4.2,1643
tt4105970,movie,They Look Like People,They Look Like People,0,2015,\N,80,"Drama,Horror,Mystery",5.9,8716
tt4106306,movie,Sky,Sky,0,2015,\N,100,"Drama,Romance",5.8,2428
tt4106376,movie,American Renegades,Renegades,0,2017,\N,106,"Action,Adventure,Crime",5.5,11527
tt4106514,movie,The Postcard Killings,The Postcard Killings,0,2020,\N,104,"Crime,Drama,Mystery",5.8,15987
tt4107858,movie,MSG: The Messenger of God,MSG: The Messenger of God,0,2015,\N,197,"Action,Comedy,Drama",5.9,11368
tt4108894,movie,What's the Time in Your World?,Dar donya ye to saat chand ast?,0,2014,\N,101,"Drama,Romance",7.1,2593
tt4110388,movie,Superlopez,Superlópez,0,2018,\N,108,"Action,Comedy,Sci-Fi",5.4,4232
tt4110568,movie,Dil Dhadakne Do,Dil Dhadakne Do,0,2015,\N,170,"Comedy,Drama,Romance",7.0,20047
tt4110972,movie,Vellimoonga,Vellimoonga,0,2014,\N,129,"Comedy,Romance",7.5,2476
tt4112334,movie,Current Theega,Current Theega,0,2014,\N,128,"Action,Comedy,Romance",5.2,1088
tt4113846,movie,Delusion,Delusion,0,2016,\N,85,"Drama,Horror,Mystery",4.2,1370
tt4114456,movie,You Can't Save Yourself Alone,Nessuno si salva da solo,0,2015,\N,103,"Drama,Romance",6.5,1067
tt4114744,movie,Whisper If I Forget,Unutursam Fisilda,0,2014,\N,118,"Drama,Music,Romance",7.5,14971
tt4114762,movie,Ask Sana Benzer,Ask Sana Benzer,0,2015,\N,115,Drama,3.8,3571
tt4115752,movie,Chotushkone,Chotushkone,0,2014,\N,148,Thriller,8.2,4012
tt4116284,movie,The Lego Batman Movie,The Lego Batman Movie,0,2017,\N,104,"Action,Adventure,Animation",7.3,173978
tt4118606,movie,The Curse of Sleeping Beauty,The Curse of Sleeping Beauty,0,2016,\N,89,"Fantasy,Horror,Mystery",4.3,3946
tt4118932,movie,Loop,Hurok,0,2016,\N,95,"Crime,Sci-Fi,Thriller",6.4,2601
tt4119030,movie,Sunstroke,Solnechnyy udar,0,2014,\N,175,"Drama,History,Romance",5.8,1182
tt4119278,movie,All Roads Lead to Rome,All Roads Lead to Rome,0,2015,\N,90,"Comedy,Drama,Romance",4.9,6699
tt4119590,movie,Initiation Love,Inishiêshon rabu,0,2015,\N,110,Romance,7.1,1162
tt4120176,movie,Things to Come,L'avenir,0,2016,\N,102,Drama,6.9,14808
tt4120210,movie,Valley of Love,Valley of Love,0,2015,\N,91,"Drama,Fantasy",6.1,2344
tt4121610,movie,"Tulipani: Liefde, eer en een fiets","Tulipani: Liefde, eer en een fiets",0,2017,\N,90,"Comedy,Drama",7.0,1249
tt4123430,movie,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,0,2018,\N,134,"Adventure,Family,Fantasy",6.5,310476
tt4123432,movie,Fantastic Beasts: The Secrets of Dumbledore,Fantastic Beasts: The Secrets of Dumbledore,0,2022,\N,142,"Adventure,Family,Fantasy",6.2,172381
tt4123650,movie,Alterscape,Alterscape,0,2018,\N,90,"Action,Sci-Fi,Thriller",4.3,1690
tt4125300,movie,The Murder Case of Hana & Alice,Hana to Arisu satsujin jiken,0,2015,\N,100,"Animation,Comedy,Crime",7.1,2346
tt4126304,movie,Cartel Land,Cartel Land,0,2015,\N,100,Documentary,7.3,18855
tt4126312,movie,"3 1/2 Minutes, 10 Bullets","3½ Minutes, Ten Bullets",0,2015,\N,98,"Crime,Documentary",7.2,1989
tt4126394,movie,Darling,Darling,0,2015,\N,78,"Horror,Thriller",5.5,3390
tt4126434,movie,Before the Fall,Before the Fall,0,2016,\N,92,"Comedy,Drama,Romance",6.1,1378
tt4126438,movie,The Ones Below,The Ones Below,0,2015,\N,87,"Drama,Thriller",6.1,11160
tt4126476,movie,After,After,0,2019,\N,105,"Drama,Romance",5.3,66701
tt4126568,movie,Open Water 3: Cage Dive,Open Water 3: Cage Dive,0,2017,\N,80,"Adventure,Drama,Horror",4.2,5112
tt4126694,movie,1 Night,One Night,0,2016,\N,80,"Drama,Romance",5.7,2120
tt4129428,movie,Jagga Jasoos,Jagga Jasoos,0,2017,\N,161,"Action,Adventure,Comedy",6.4,11762
tt4129870,movie,White Girl,White Girl,0,2016,\N,88,"Crime,Drama",5.7,11770
tt4129876,movie,Winterkartoffelknödel,Winterkartoffelknödel,0,2014,\N,96,"Comedy,Crime",6.9,2501
tt4130484,movie,Demon House,Demon House,0,2019,\N,95,"Documentary,Horror,Mystery",4.8,6555
tt4131496,movie,The Vanishing,The Vanishing,0,2018,\N,107,"Drama,Mystery,Thriller",5.9,20891
tt4131686,movie,I Want to Live,I Want to Live,0,2015,\N,106,"Adventure,Biography,Documentary",7.6,3164
tt4131800,movie,My Little Pony: The Movie,My Little Pony: The Movie,0,2017,\N,99,"Adventure,Animation,Comedy",6.1,8029
tt4135076,movie,The Giant,Jätten,0,2016,\N,86,"Drama,Sport",6.5,1169
tt4135844,movie,Ixcanul,Ixcanul,0,2015,\N,93,Drama,7.1,3274
tt4136056,movie,The Seven Five,The Seven Five,0,2014,\N,104,"Biography,Crime,Documentary",7.6,6307
tt4136084,movie,Florence Foster Jenkins,Florence Foster Jenkins,0,2016,\N,111,"Biography,Comedy,Drama",6.8,59765
tt4136094,movie,Russkaya Lolita,Russkaya Lolita,0,2002,\N,93,"Drama,Romance",4.7,1142
tt4136456,movie,The Virtuoso,The Virtuoso,0,2021,\N,110,"Action,Thriller",5.0,9387
tt4136828,movie,2:Hrs,2:Hrs,0,2018,\N,85,Family,4.1,1015
tt4137902,movie,Dark Horse,Dark Horse,0,2015,\N,85,"Documentary,Drama,Sport",7.3,1326
tt4139124,movie,Keanu,Keanu,0,2016,\N,100,"Action,Comedy,Crime",6.2,52381
tt4139588,movie,Polar,Polar,0,2019,\N,118,"Action,Crime,Thriller",6.3,99626
tt4139928,movie,The Legend of Maula Jatt,The Legend of Maula Jatt,0,2022,\N,153,"Action,Drama,Fantasy",8.7,10634
tt4141368,movie,Robert,Robert,0,2015,\N,90,"Drama,Horror,Mystery",3.0,2914
tt4142022,movie,Italiano medio,Italiano medio,0,2015,\N,90,Comedy,6.1,2839
tt4142394,movie,The Tracker,The Tracker,0,2019,\N,87,"Action,Thriller",3.6,1184
tt4143508,movie,Long Strange Trip,Long Strange Trip,0,2017,\N,238,"Biography,Documentary,Music",8.2,1914
tt4144190,movie,Wiener-Dog,Wiener-Dog,0,2016,\N,88,"Comedy,Drama",5.9,11145
tt4144332,movie,Deidra & Laney Rob a Train,Deidra & Laney Rob a Train,0,2017,\N,92,"Comedy,Crime,Drama",6.0,2092
tt4144350,movie,Cold Ground,Cold Ground,0,2017,\N,86,"Horror,Mystery,Sci-Fi",5.1,6652
tt4144504,movie,How to Change the World,How to Change the World,0,2015,\N,110,"Adventure,Biography,Documentary",7.5,1302
tt4145178,movie,Listen to Me Marlon,Listen to Me Marlon,0,2015,\N,103,"Biography,Documentary",8.1,7948
tt4145304,movie,Unexpected,Unexpected,0,2015,\N,90,"Comedy,Drama",5.8,3248
tt4145350,movie,Hansel vs. Gretel,Hansel vs. Gretel,0,2015,\N,86,Horror,3.0,1057
tt4146622,movie,Rampage: President Down,Rampage: President Down,0,2016,\N,99,"Action,Crime,Thriller",4.7,3491
tt4147210,movie,Even Lambs Have Teeth,Even Lambs Have Teeth,0,2015,\N,79,"Horror,Thriller",5.1,3231
tt4148400,movie,Two Hearts as One,Birlesen Gönüller,0,2014,\N,126,"Drama,History",7.5,4139
tt4149732,movie,Crush the Skull,Crush the Skull,0,2015,\N,83,"Comedy,Horror,Thriller",5.7,1886
tt4150494,movie,The Here After,Efterskalv,0,2015,\N,102,Drama,6.4,1561
tt4153324,movie,Drifters,Tjuvheder,0,2015,\N,92,"Crime,Drama",7.0,1826
tt4153828,movie,Swift,Manou the Swift,0,2019,\N,90,"Adventure,Animation,Comedy",5.4,1189
tt4154664,movie,Captain Marvel,Captain Marvel,0,2019,\N,123,"Action,Adventure,Sci-Fi",6.8,614360
tt4154756,movie,Avengers: Infinity War,Avengers: Infinity War,0,2018,\N,149,"Action,Adventure,Sci-Fi",8.4,1213835
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,0,2019,\N,181,"Action,Adventure,Drama",8.4,1277160
tt4154916,movie,Replicas,Replicas,0,2018,\N,107,"Action,Drama,Sci-Fi",5.5,42356
tt4155534,movie,Animal Crackers,Animal Crackers,0,2017,\N,105,"Adventure,Animation,Comedy",5.8,4061
tt4156700,movie,Gorko! 2,Gorko! 2,0,2014,\N,96,Comedy,4.0,1260
tt4156972,movie,Opening Night,Opening Night,0,2016,\N,90,"Comedy,Musical",5.9,2884
tt4157220,movie,Iris,Iris,0,2014,\N,79,"Biography,Documentary,History",7.1,4628
tt4157728,movie,The Last Boy,The Last Boy,0,2019,\N,87,"Fantasy,Mystery,Sci-Fi",4.8,10383
tt4158096,movie,Free Fire,Free Fire,0,2016,\N,91,"Action,Comedy,Crime",6.3,50980
tt4158594,movie,Boar,Boar,0,2017,\N,96,"Adventure,Horror,Thriller",5.1,3900
tt4158624,movie,3 Generations,3 Generations,0,2015,\N,92,Drama,6.0,6989
tt4158834,movie,8 Saniye,8 Saniye,0,2015,\N,120,"Biography,Drama,Fantasy",6.3,2026
tt4158876,movie,Other People,Other People,0,2016,\N,97,"Comedy,Drama",6.8,12638
tt4159182,movie,The Lady in the Car with Glasses and a Gun,La dame dans l'auto avec des lunettes et un fusil,0,2015,\N,93,"Crime,Drama,Mystery",5.5,3008
tt4160706,movie,Live Cargo,Live Cargo,0,2016,\N,88,"Drama,Thriller",4.5,1088
tt4160708,movie,Don't Breathe,Don't Breathe,0,2016,\N,88,"Crime,Horror,Thriller",7.1,303045
tt4160726,movie,We Will Be the World Champions,Bicemo prvaci sveta,0,2015,\N,127,"Biography,Drama,Family",6.4,1383
tt4161438,movie,Fury of the Demon,La rage du Démon,0,2016,\N,60,"Documentary,Fantasy,Horror",6.5,1453
tt4161564,movie,The Aquatic Effect,L'effet aquatique,0,2016,\N,83,"Comedy,Drama,Romance",6.2,1130
tt4161932,movie,Prince,Prins,0,2015,\N,78,Drama,6.5,1468
tt4161962,movie,Ahora o nunca,Ahora o nunca,0,2015,\N,91,"Comedy,Romance",5.2,2933
tt4163020,movie,Tales of Halloween,Tales of Halloween,0,2015,\N,97,"Adventure,Comedy,Fantasy",5.5,14377
tt4163224,movie,Most Likely to Die,Most Likely to Die,0,2015,\N,80,Horror,4.0,4961
tt4163264,movie,Sperm Whale,Nahang e Anbar,0,2015,\N,87,"Comedy,Drama,Romance",6.3,5681
tt4163644,movie,The Sweet Escape,Comme un avion,0,2015,\N,105,"Comedy,Drama",6.5,1678
