tconst,averageRating,numVotes
tt5500148,6.2,5590
tt5500218,5.7,55885
tt5501104,7.0,34548
tt5501158,7.4,1205
tt5502766,6.1,4116
tt5502816,7.5,1088
tt5502946,5.8,1051
tt5503472,5.2,1205
tt5503594,7.1,1628
tt5503686,6.3,108132
tt5503688,5.7,8610
tt5504168,8.2,6060
tt5505188,4.6,1204
tt5505316,4.1,5103
tt5510934,9.0,5827
tt5512872,5.6,4319
tt5513920,6.1,2124
tt5514296,7.1,1795
tt5516328,6.4,37198
tt5517438,6.7,5362
tt5518022,7.8,3660
tt5518128,4.3,1047
tt5518358,5.0,1995
tt5519340,6.3,202420
tt5519566,7.1,1964
tt5521550,5.5,3167
tt5523010,5.6,37577
tt5523174,7.6,2697
tt5524630,5.1,1107
tt5525650,8.6,7066
tt5526028,7.7,3522
tt5528278,6.7,1743
tt5531032,4.3,1299
tt5532280,4.2,1483
tt5532370,5.5,1319
tt5533370,5.4,12980
tt5534122,4.7,2664
tt5534434,5.5,7119
tt5534436,7.5,5770
tt5535276,6.5,62419
tt5535942,5.6,4706
tt5536610,7.2,22278
tt5536736,6.9,54307
tt5537002,7.6,248531
tt5537140,5.6,4569
tt5537228,6.4,4398
tt5537614,7.2,1556
tt5538118,7.6,1120
tt5538568,6.1,1247
tt5538670,7.0,2452
tt5538704,4.9,3730
tt5538800,6.6,5690
tt5539052,6.0,12046
tt5539054,4.7,14448
tt5540188,6.8,9355
tt5540992,6.4,8731
tt5541002,6.8,1007
tt5541132,7.1,2103
tt5541240,6.8,55164
tt5541848,7.2,30621
tt5542802,4.7,8628
tt5543600,5.3,1278
tt5544384,7.3,9048
tt5544700,6.7,1015
tt5545674,7.6,3188
tt5545862,6.7,1410
tt5546540,6.3,1088
tt5548032,7.3,4407
tt5552086,8.4,2224
tt5553210,3.6,1088
tt5555502,7.0,12028
tt5556054,5.1,1794
tt5556784,6.7,3230
tt5557976,7.0,1168
tt5559526,3.8,1376
tt5559528,8.1,7982
tt5560592,6.7,1179
tt5562070,7.2,33892
tt5562652,4.5,5177
tt5563324,5.3,21360
tt5563330,6.8,5140
tt5563334,6.7,47386
tt5563782,4.9,1965
tt5563862,4.8,1366
tt5564336,5.2,1968
tt5565670,8.3,1734
tt5565896,6.6,1131
tt5566714,7.5,1440
tt5566778,4.7,1767
tt5566790,6.7,18040
tt5568330,3.7,1598
tt5569310,8.5,1167
tt5571734,8.1,48507
tt5571754,6.3,1607
tt5574372,5.3,1176
tt5576318,7.1,2288
tt5577494,6.5,5465
tt5577742,5.1,9162
tt5580036,7.5,244234
tt5580266,7.5,40549
tt5580390,7.3,449404
tt5580392,5.9,5117
tt5580536,4.0,5024
tt5581284,7.3,5028
tt5581752,3.9,2538
tt5582430,6.2,1167
tt5583554,5.7,1542
tt5584732,6.5,2135
tt5584796,7.1,5026
tt5585272,5.7,10159
tt5585836,2.7,1785
tt5586052,7.2,1738
tt5586362,4.4,5102
tt5586914,6.7,1490
tt5588850,5.6,1124
tt5589212,5.0,1126
tt5589768,6.0,1618
tt5591666,5.7,10743
tt5591786,7.1,1291
tt5592248,6.3,62525
tt5592796,6.4,8442
tt5592878,6.3,13607
tt5593384,8.0,5071
tt5595168,6.7,23248
tt5596352,6.6,1418
tt5597198,6.9,2710
tt5597408,6.8,1243
tt5597946,5.7,1551
tt5598100,7.2,2378
tt5598102,7.8,13694
tt5598110,6.1,4720
tt5598160,6.5,2945
tt5598172,4.9,1723
tt5598216,7.2,7298
tt5598234,5.3,1556
tt5598292,5.2,16652
tt5598578,5.4,3027
tt5598764,7.1,1804
tt5598868,4.7,1414
tt5599692,7.4,6211
tt5599818,6.4,2615
tt5600714,7.8,4984
tt5603212,5.0,1229
tt5604282,2.1,1552
tt5605076,5.3,5068
tt5606538,6.7,4579
tt5606664,7.3,220122
tt5607028,5.3,21166
tt5607096,6.6,24836
tt5607714,7.5,30030
tt5607782,3.5,1767
tt5608000,4.2,1187
tt5608166,5.6,3645
tt5608972,2.6,2673
tt5609734,6.5,1780
tt5610554,6.9,63330
tt5610626,5.3,2932
tt5611648,8.3,3716
tt5612742,4.2,5411
tt5613402,6.0,1278
tt5613484,7.3,78788
tt5613834,6.2,7465
tt5614612,6.2,6064
tt5614984,6.7,1150
tt5615904,7.2,1972
tt5616176,6.3,9524
tt5616294,5.7,12969
tt5617310,5.3,1390
tt5617312,4.5,2617
tt5617916,1.9,4810
tt5618232,4.8,1001
tt5618690,8.0,1378
tt5618752,6.6,2496
tt5619332,5.6,39945
tt5622412,4.7,7454
tt5624466,5.6,6451
tt5628012,7.2,1130
tt5628302,6.8,15823
tt5628418,6.2,4331
tt5628792,6.4,1384
tt5628902,5.2,6547
tt5629340,6.7,1976
tt5629524,4.5,3497
tt5629964,4.8,4860
tt5631456,7.2,2262
tt5633706,7.2,1963
tt5634088,5.9,1151
tt5634960,5.5,1709
tt5635026,4.4,28175
tt5635086,7.6,36138
tt5635638,7.1,2276
tt5636668,6.4,1220
tt5637188,5.6,1084
tt5637542,6.1,2337
tt5638094,6.9,1027
tt5638270,6.6,1364
tt5638474,4.4,1411
tt5638500,4.2,1993
tt5638642,6.3,121372
tt5638952,6.9,1091
tt5639354,7.2,27385
tt5639388,4.4,2139
tt5639446,5.9,6658
tt5639898,5.3,1962
tt5640450,6.3,42019
tt5641542,5.3,1881
tt5641832,7.0,2268
tt5642124,6.6,2492
tt5642720,4.5,1366
tt5643380,6.5,3371
tt5643942,6.3,1011
tt5644050,7.6,1651
tt5644726,6.3,1351
tt5644740,6.9,2489
tt5645006,6.5,1084
tt5646136,4.8,7817
tt5648036,4.4,4754
tt5648882,7.1,35417
tt5649108,6.6,46694
tt5649144,7.6,129808
tt5651338,5.7,1895
tt5653294,6.6,6042
tt5653514,6.5,8744
tt5654600,6.4,1200
tt5655222,6.5,10494
tt5656994,3.5,3867
tt5657028,6.5,10092
tt5657280,4.3,1211
tt5657712,5.6,1806
tt5657846,6.0,82796
tt5657856,7.1,76392
tt5658242,6.1,1425
tt5658296,5.2,2766
tt5662550,3.2,1400
tt5662932,7.3,16016
tt5663990,7.0,3171
tt5664636,5.6,23898
tt5665452,6.3,2626
tt5666304,5.8,25644
tt5667516,3.9,1054
tt5668054,5.7,3578
tt5668770,7.3,10381
tt5668850,6.6,1249
tt5669936,4.1,9390
tt5670152,5.9,21509
tt5672048,6.8,1744
tt5672286,7.3,2669
tt5672290,6.5,36444
tt5673432,4.8,2478
tt5673792,6.9,1417
tt5673884,6.8,1618
tt5674368,3.6,1797
tt5674842,4.6,2094
tt5678110,6.0,1658
tt5679554,3.2,3606
tt5680626,7.1,2272
tt5680678,6.6,1256
tt5680744,5.6,1262
tt5684466,6.8,3764
tt5685006,5.4,4502
tt5686062,5.7,2933
tt5686112,6.2,1839
tt5686622,2.9,1651
tt5687040,5.5,2849
tt5687212,5.8,1397
tt5687270,5.7,1848
tt5687334,6.6,6032
tt5687416,7.3,2139
tt5687424,4.8,1646
tt5687814,5.7,2332
tt5688068,5.7,8704
tt5688868,5.0,4145
tt5688932,6.9,88806
tt5688996,6.3,19621
tt5689068,4.8,15416
tt5689610,3.8,1385
tt5690142,7.2,11935
tt5690360,3.3,38710
tt5690810,6.5,13250
tt5691024,4.0,5090
tt5691084,6.1,1457
tt5691226,8.5,1732
tt5691670,6.5,52233
tt5692390,5.8,6311
tt5692622,6.5,1634
tt5693136,6.6,4671
tt5693182,6.1,1553
tt5696326,6.1,1794
tt5697572,2.8,56157
tt5697870,6.2,3039
tt5698320,5.7,4773
tt5698496,7.0,1454
tt5698568,6.5,3610
tt5699060,5.4,1817
tt5699154,6.9,12196
tt5699928,4.6,2714
tt5700176,5.9,4399
tt5700182,5.2,3676
tt5700224,7.5,11998
tt5700648,6.7,1996
tt5700672,7.6,262014
tt5701718,5.4,2736
tt5702446,5.7,1251
tt5702566,3.0,3623
tt5704748,6.6,1133
tt5705058,5.6,1612
tt5705876,6.7,2024
tt5706370,6.3,3776
tt5707048,7.1,1685
tt5707304,5.6,1571
tt5708172,3.8,1492
tt5709188,5.3,13365
tt5710042,4.2,3714
tt5710514,6.9,64439
tt5711148,6.7,10761
tt5712058,6.4,1780
tt5712152,6.6,2010
tt5713232,7.6,15050
tt5714216,7.9,1317
tt5714470,5.7,5764
tt5715066,5.9,10636
tt5715410,6.1,8130
tt5715874,7.0,190352
tt5716280,4.4,1665
tt5716380,5.8,3028
tt5716464,7.1,24827
tt5716848,5.1,2274
tt5717110,4.8,1417
tt5717184,4.9,1052
tt5717194,3.4,3628
tt5717492,5.8,8952
tt5719076,4.4,1524
tt5719222,5.7,1964
tt5719700,5.8,35287
tt5719748,6.2,78510
tt5719786,6.8,2913
tt5721088,4.6,8424
tt5721654,6.5,1173
tt5723056,7.3,3043
tt5723272,7.1,35785
tt5723282,4.9,1508
tt5723286,6.4,22356
tt5723416,4.9,6793
tt5723774,6.8,1365
tt5724358,6.3,4248
tt5724948,6.1,1419
tt5726086,5.7,72331
tt5726616,7.8,319765
tt5727208,7.4,320882
tt5727282,6.9,34554
tt5728684,7.2,6038
tt5729348,7.2,12833
tt5731132,6.3,1561
tt5731746,4.2,2012
tt5734576,5.2,26241
tt5735280,5.5,5584
tt5735464,6.6,2660
tt5735582,5.9,1269
tt5736592,4.8,2616
tt5736696,5.6,4532
tt5737388,4.3,7020
tt5737536,3.3,6927
tt5737582,5.4,2188
tt5737862,6.4,4932
tt5740806,4.8,2999
tt5740852,5.7,1090
tt5740866,7.3,7894
tt5741304,5.4,1620
tt5741902,7.4,1122
tt5742374,6.7,128345
tt5742568,3.4,1239
tt5742874,4.9,2277
tt5743656,6.8,3236
tt5745450,5.7,2638
tt5746054,5.4,1337
tt5747714,3.3,1152
tt5748380,6.2,3034
tt5748392,4.3,4100
tt5748448,6.2,39437
tt5748648,4.9,1391
tt5749596,6.2,3005
tt5751998,6.6,12540
tt5752192,5.4,11483
tt5752346,7.2,2785
tt5752360,5.8,3539
tt5752606,5.9,3559
tt5753212,5.5,1150
tt5753552,6.3,2152
tt5755238,7.0,36296
tt5755594,3.7,1395
tt5755606,5.0,1242
tt5758404,7.0,1234
tt5758726,5.8,1773
tt5758778,5.8,135238
tt5758802,4.6,2686
tt5759434,6.2,1677
tt5759590,2.7,1792
tt5761544,6.1,35132
tt5761986,3.5,1058
tt5764024,5.3,4855
tt5764096,7.8,32179
tt5765192,6.4,1382
tt5766118,6.9,1034
tt5767628,4.3,3163
tt5768474,6.8,1683
tt5768992,3.2,2474
tt5769414,6.6,2491
tt5770430,5.2,2617
tt5770620,6.1,4202
tt5770864,5.2,10326
tt5771640,7.1,1695
tt5771710,5.0,1444
tt5773402,8.9,4591
tt5773882,5.5,1220
tt5773986,7.0,3568
tt5774060,5.9,98518
tt5774062,6.5,17529
tt5774450,6.7,46436
tt5775220,4.1,1593
tt5775536,6.2,1037
tt5776208,6.2,15599
tt5776858,7.4,146431
tt5777628,8.2,5551
tt5779228,5.8,8828
tt5779372,5.8,4585
tt5779540,5.0,5222
tt5780034,6.4,1450
tt5783956,6.4,54181
tt5784350,7.7,2490
tt5785116,5.6,2988
tt5785170,7.2,23286
tt5786588,4.8,1316
tt5788136,4.2,3121
tt5788462,5.7,4335
tt5789976,5.5,16548
tt5790492,5.5,2635
tt5790684,6.1,1311
tt5791098,6.7,2608
tt5791536,7.4,4229
tt5791884,6.8,1274
tt5792468,5.9,4128
tt5792472,4.8,3421
tt5792656,5.4,10393
tt5795086,5.4,5686
tt5795282,7.7,1888
tt5796516,6.1,2230
tt5796838,6.2,3686
tt5797184,6.8,44035
tt5803528,5.1,1257
tt5804038,7.9,23622
tt5804314,4.5,3253
tt5804948,5.5,3703
tt5805252,7.5,1620
tt5805470,6.1,2760
tt5805752,7.3,17880
tt5805768,6.2,2365
tt5806506,4.4,1066
tt5807330,7.1,3620
tt5808778,6.1,7170
tt5809020,5.2,5197
tt5810000,7.4,2935
tt5810122,4.6,1873
tt5810368,3.4,1622
tt5813366,5.2,11152
tt5813916,8.2,110484
tt5814060,5.3,171965
tt5814534,6.8,57027
tt5814592,6.5,21181
tt5815016,6.3,1228
tt5815078,3.4,1179
tt5815492,7.1,4310
tt5815858,3.6,1638
tt5815940,7.1,2644
tt5815944,5.7,3922
tt5816374,6.6,5997
tt5816652,5.0,1887
tt5816682,6.8,38426
tt5818818,7.1,3056
tt5820148,5.9,1044
tt5821424,5.1,2178
tt5822140,6.1,1098
tt5822564,5.6,23065
tt5822690,6.0,1666
tt5824826,8.2,8465
tt5825380,6.2,31121
tt5826432,6.0,3063
tt5827212,6.2,3486
tt5827790,6.1,7693
tt5827916,7.4,28608
tt5829032,4.4,2127
tt5829040,5.3,6523
tt5829104,3.7,1006
tt5830022,7.0,2514
tt5830248,6.9,1072
tt5831402,5.1,2269
tt5832544,6.3,2687
tt5833186,5.8,2227
tt5833730,6.1,1676
tt5834036,6.5,1720
tt5834262,6.1,58836
tt5834278,2.4,1317
tt5834410,5.7,1616
tt5834426,5.1,100673
tt5834660,6.8,1807
tt5834760,5.8,22508
tt5834800,4.8,1981
tt5834854,4.5,5146
tt5834874,4.6,3548
tt5836316,7.0,4922
tt5836706,5.5,2672
tt5836866,7.8,2432
tt5837242,7.1,3985
tt5838806,7.2,1571
tt5841344,4.5,1384
tt5842616,3.3,13261
tt5842624,6.4,2575
tt5842890,6.1,3531
tt5843670,5.3,3966
tt5843780,4.4,3627
tt5843838,5.1,1653
tt5843850,5.1,3857
tt5843876,6.3,16424
tt5843990,7.2,1631
tt5844488,6.8,3628
tt5845758,6.7,5441
tt5846744,4.0,1076
tt5847286,6.3,4084
tt5848272,7.0,184681
tt5848416,6.4,2804
tt5848714,4.5,1894
tt5849148,7.9,1446
tt5851014,5.0,3696
tt5851680,7.2,1815
tt5851692,6.9,1217
tt5851696,7.1,1070
tt5851786,5.6,4089
tt5851904,7.4,3719
tt5854198,4.2,1006
tt5855772,6.2,4617
tt5857968,7.6,2184
tt5859238,7.3,26246
tt5859882,5.9,4900
tt5861630,4.9,1228
tt5861882,4.5,1790
tt5862166,4.8,11246
tt5862312,6.2,47980
tt5862902,5.8,3285
tt5864680,6.4,2103
tt5864904,4.5,6868
tt5865326,6.3,55119
tt5866930,5.6,3378
tt5867226,3.8,1218
tt5867314,6.2,39231
tt5867800,8.4,14399
tt5869350,5.6,1885
tt5870084,7.0,1278
tt5870322,6.5,1275
tt5871080,7.3,9414
tt5873150,6.4,4139
tt5881528,5.6,5937
tt5882398,6.4,1265
tt5882970,3.9,21847
tt5882982,6.8,2230
tt5883008,5.8,1374
tt5883570,7.1,6145
tt5883632,7.0,4943
tt5884004,7.5,1413
tt5884052,6.5,183979
tt5884230,6.5,19187
tt5884234,5.0,12483
tt5884784,5.2,21750
tt5884796,6.5,80365
tt5885106,4.4,1591
tt5886046,6.4,143190
tt5886440,6.7,40260
tt5889204,5.9,1612
tt5889338,6.5,1207
tt5889462,8.1,2485
tt5890000,7.2,3050
tt5890460,7.2,1029
tt5891260,5.3,1086
tt5892746,6.6,3098
tt5893264,5.7,7430
tt5893332,5.2,18993
tt5894778,7.1,1239
tt5895028,8.2,37797
tt5895892,5.5,1248
tt5896468,6.2,1260
tt5896962,6.0,1623
tt5897108,4.7,1153
tt5897288,6.8,4353
tt5897292,6.8,3485
tt5897636,7.1,8520
tt5901212,7.0,1272
tt5902484,5.8,2439
tt5903088,4.9,2103
tt5903358,3.5,1188
tt5906392,8.1,8174
tt5907748,6.4,2987
tt5907916,6.8,1570
tt5910280,6.8,10553
tt5910344,6.2,2405
tt5910350,5.6,4944
tt5912150,6.5,1283
tt5912454,7.3,20884
tt5912470,6.6,1280
tt5913184,7.5,1278
tt5913798,4.1,21726
tt5914350,7.4,1358
tt5914996,7.3,4606
tt5918028,6.7,3391
tt5918074,7.4,6240
tt5918090,6.9,2491
tt5918982,6.5,46399
tt5919756,5.4,5136
tt5922124,6.2,1350
tt5923026,6.9,3400
tt5923962,7.1,16878
tt5925772,6.4,3483
tt5927352,5.8,9739
tt5927420,7.0,4454
tt5929654,5.2,2307
tt5929750,6.0,10873
tt5929754,6.8,31551
tt5929776,8.2,28957
tt5929890,7.6,1029
tt5931338,4.3,1340
tt5932368,3.0,5405
tt5932728,7.2,51331
tt5933560,5.7,2629
tt5934894,7.5,2446
tt5934922,6.1,7568
tt5935704,7.1,37220
tt5936492,5.8,5225
tt5936692,7.4,4871
tt5936866,6.2,5451
tt5937296,7.6,2531
tt5937770,5.0,5318
tt5938084,5.7,2126
tt5938950,7.3,2705
tt5940342,3.6,1295
tt5941692,5.8,12922
tt5942864,6.6,3416
tt5943306,5.0,3031
tt5944812,3.5,2219
tt5946128,7.4,43808
tt5946852,7.2,8115
tt5947416,7.1,2219
tt5948916,7.5,1041
tt5949038,4.4,1605
tt5951188,6.6,10583
tt5952138,5.6,9696
tt5952266,7.8,3504
tt5952332,6.9,26221
tt5952382,7.1,2945
tt5952594,6.8,14555
tt5954088,5.4,3855
tt5954462,8.1,1619
tt5954556,5.6,1129
tt5956006,6.5,1117
tt5956016,4.2,1200
tt5956100,5.9,33916
tt5957584,6.2,2669
tt5959700,4.6,1364
tt5959952,7.5,1696
tt5959980,8.4,19828
tt5960374,5.8,19626
tt5960464,6.8,1535
tt5962210,6.6,48191
tt5963218,8.3,6890
tt5966602,6.7,2916
tt5966750,6.6,1020
tt5966990,7.3,1053
tt5968274,6.7,15572
tt5968394,6.0,58392
tt5969180,5.0,2224
tt5969696,7.1,8578
tt5969846,5.2,1228
tt5970844,4.1,22029
tt5971474,7.2,157678
tt5972292,5.2,1224
tt5973032,6.4,5071
tt5973364,4.8,2757
tt5973626,6.7,6431
tt5973658,4.3,1202
tt5974030,4.4,5446
tt5974388,7.3,3112
tt5975354,5.1,1525
tt5977276,6.3,23958
tt5978724,6.5,5959
tt5979872,6.3,12925
tt5979874,6.0,9649
tt5979920,7.7,1097
tt5980232,5.6,1928
tt5980638,5.0,3074
tt5980798,6.4,1153
tt5981304,6.3,1158
tt5982852,7.2,27279
tt5983262,7.0,7340
tt5985052,5.3,1379
tt5985288,7.1,8040
tt5985720,6.0,2084
tt5985820,5.4,1087
tt5987402,6.7,5459
tt5987700,4.9,1043
tt5988216,5.4,1019
tt5988370,1.0,74077
tt5989218,6.9,24899
tt5989220,6.4,2623
tt5989394,6.9,1594
tt5990066,5.6,4850
tt5990342,6.5,8768
tt5990444,4.3,1964
tt5990474,7.2,21154
tt5991206,6.5,1547
tt5991410,5.3,2063
tt5991948,5.3,1263
tt5994166,5.6,4198
tt5994894,2.4,1267
tt5995602,6.7,1167
tt5996202,7.4,4644
tt5996836,6.8,7969
tt5997666,5.1,22894
tt5997928,7.0,2409
tt5998104,7.2,2321
tt5999382,5.5,1785
tt5999530,6.2,2842
tt6000478,6.5,43455
tt6002232,7.5,10375
tt6003368,4.3,11050
tt6009104,6.3,3644
tt6009140,6.1,4092
tt6010518,4.5,1212
tt6010628,6.1,10360
tt6010630,5.8,1397
tt6010976,7.4,2027
tt6011480,5.2,1005
tt6012244,5.1,3505
tt6012380,6.6,5278
tt6012446,6.2,1582
tt6013156,4.7,2087
tt6014472,4.6,4507
tt6014904,5.2,2840
tt6015328,6.7,4570
tt6015706,2.7,1982
tt6016744,7.3,15763
tt6017594,4.1,2165
tt6017756,6.3,21969
tt6017942,5.8,18820
tt6018306,6.9,28853
tt6019206,8.7,16833
tt6020164,5.0,1130
tt6020428,6.0,2535
tt6020800,5.4,12646
tt6021478,6.1,4154
tt6022266,5.1,1454
tt6023386,3.8,1601
tt6024606,7.0,2785
tt6025806,6.4,1132
tt6026818,7.5,1255
tt6027478,7.7,7938
tt6028620,6.8,3239
tt6029122,6.1,3178
tt6029778,7.6,1232
tt6032170,5.9,1810
tt6032328,6.2,5724
tt6032704,3.2,1099
tt6034940,6.7,1375
tt6035294,7.1,2331
tt6038042,5.5,2505
tt6038600,1.2,40185
tt6039284,7.3,3252
tt6039372,6.0,1130
tt6039532,6.9,1320
tt6040012,7.2,7464
tt6040662,6.7,14895
tt6040806,6.7,1368
tt6041030,7.2,2033
tt6042446,4.1,2395
tt6043072,5.1,1738
tt6043142,6.8,18989
tt6044414,7.3,1135
tt6044910,6.5,5348
tt6045466,6.1,8630
tt6046212,5.6,1361
tt6046314,5.5,3782
tt6047030,7.2,1217
tt6047120,7.3,1297
tt6047298,6.0,4302
tt6047974,7.3,1108
tt6048582,7.0,1195
tt6048922,7.0,116058
tt6048930,5.4,21684
tt6051096,4.7,6189
tt6051260,4.5,3450
tt6051554,6.2,1316
tt6053438,7.1,62971
tt6053440,6.7,4418
tt6053472,3.7,2765
tt6053938,6.1,2940
tt6053948,6.9,4038
tt6054058,5.8,4055
tt6054290,7.3,3199
tt6054650,6.0,1188
tt6054758,8.2,7313
tt6054846,6.2,5022
tt6054874,6.2,3910
tt6055082,4.0,1291
tt6056644,6.4,1197
tt6057032,7.0,2760
tt6058226,7.3,2743
tt6058394,6.0,2003
tt6059074,6.6,3457
tt6060156,6.8,21619
tt6060444,6.3,5334
tt6060964,7.0,4329
tt6061074,6.4,2543
tt6062774,6.8,19012
tt6063050,5.9,10067
tt6063090,6.6,15546
tt6067750,4.4,2007
tt6067752,7.5,12718
tt6067832,7.9,2289
tt6068960,7.6,6853
tt6068978,1.8,2172
tt6069126,5.9,2473
tt6069162,4.5,1793
tt6069264,5.2,2087
tt6071534,6.7,3621
tt6072502,4.0,2357
tt6074358,5.4,1159
tt6075718,6.0,1381
tt6076226,5.8,2396
tt6076366,8.0,3141
tt6078532,6.1,1980
tt6078840,7.1,3275
tt6078866,7.1,3018
tt6079516,6.8,67548
tt6079772,6.1,38612
tt6081632,5.7,1423
tt6081670,5.8,9125
tt6082222,5.3,2330
tt6083230,7.3,4004
tt6083388,6.4,2421
tt6083648,4.7,7907
tt6084202,7.2,5064
tt6085872,6.1,1430
tt6086080,4.0,1589
tt6087226,6.3,11698
tt6087426,5.4,4528
tt6089358,3.8,1201
tt6089700,3.6,2575
tt6090044,2.3,2430
tt6091936,6.3,1227
tt6093618,5.3,1819
tt6094760,6.2,1091
tt6095002,8.2,1640
tt6095090,4.6,3004
tt6095472,6.4,35711
tt6095616,7.3,5800
tt6095984,5.4,4158
tt6096308,5.2,1380
tt6096590,6.2,1220
tt6096884,7.0,1964
tt6097798,6.3,19834
tt6097918,6.9,2713
tt6098380,4.2,1487
tt6098546,6.8,1348
tt6101602,6.3,4160
tt6101820,6.9,15489
tt6102104,7.2,2146
tt6102396,6.2,3309
tt6104058,6.9,3277
tt6104206,4.9,4914
tt6104268,7.3,2569
tt6105098,6.8,268545
tt6105774,3.3,1817
tt6105880,5.8,1956
tt6107548,6.5,41031
tt6108090,7.8,29632
tt6108178,6.6,36390
tt6109124,6.4,2212
tt6109168,7.4,1075
tt6109502,6.6,1083
tt6109752,8.0,1253
tt6110504,7.5,3243
tt6111574,5.7,83536
tt6112524,3.9,1238
tt6113122,4.8,2619
tt6113488,6.3,10407
tt6114940,6.2,1147
tt6116856,6.9,29439
tt6117702,3.4,3898
tt6118340,4.0,4159
tt6119504,5.1,6933
tt6119856,6.4,10464
tt6120548,8.2,1006
tt6121428,6.6,1145
tt6121444,6.5,4086
tt6125690,6.7,2429
tt6126294,6.0,3157
tt6126346,6.0,2830
tt6126428,4.4,1439
tt6126492,3.2,1104
tt6127004,5.2,17664
tt6129232,7.0,1701
tt6129302,7.6,10316
tt6130310,6.3,1076
tt6131450,5.5,3587
tt6131712,4.9,1918
tt6132250,6.4,1321
tt6133130,7.0,28781
tt6133466,5.2,71528
tt6134274,4.4,3772
tt6135036,7.4,1145
tt6135042,6.6,1255
tt6135348,7.4,16823
tt6136778,5.9,2826
tt6137734,6.4,3448
tt6138228,5.5,6589
tt6138688,5.1,1607
tt6139732,6.9,291840
tt6140580,5.8,1349
tt6141246,6.6,37629
tt6141334,5.3,2132
tt6141656,6.1,1560
tt6142496,5.9,4504
tt6143422,7.9,1620
tt6143568,4.5,12125
tt6143782,3.8,2111
tt6143798,4.0,1858
tt6143850,4.5,8464
tt6144536,6.4,1159
tt6144762,5.8,1588
tt6146586,7.4,429533
tt6146590,5.0,1188
tt6147260,6.0,1633
tt6148156,8.2,50797
tt6149154,5.9,14824
tt6149936,3.9,1731
tt6150942,6.3,1275
tt6151714,6.5,1727
tt6152554,7.3,1668
tt6153538,6.2,1533
tt6155172,7.7,170464
tt6155190,8.1,6481
tt6155194,5.2,2789
tt6155374,5.5,3070
tt6155456,6.0,2590
tt6155922,4.5,1291
tt6156138,7.4,3155
tt6156350,8.2,7427
tt6157626,6.2,3063
tt6158692,5.0,1292
tt6158988,7.2,1138
tt6159268,4.1,1209
tt6159520,6.0,1516
tt6160448,5.7,44882
tt6162808,8.1,1962
tt6163356,5.9,4105
tt6164014,4.4,1204
tt6164502,7.1,6107
tt6164762,6.4,2677
tt6165792,6.4,2006
tt6166392,7.0,149437
tt6167014,7.4,2199
tt6167894,7.9,6726
tt6168002,6.1,1519
tt6168298,7.7,2787
tt6169694,5.7,12811
tt6170484,5.4,2044
tt6170506,3.6,3221
tt6170804,5.1,1351
tt6170954,6.2,7502
tt6173484,6.6,2570
tt6173826,5.4,2444
tt6173902,5.4,1444
tt6173990,7.3,14795
tt6175078,6.9,3173
tt6175394,6.4,3441
tt6175486,3.7,2689
tt6175764,6.7,2430
tt6175820,6.9,3730
tt6176928,6.0,1411
tt6179746,5.4,5319
tt6180274,7.7,1522
tt6182078,4.8,6190
tt6182908,6.6,43122
tt6182954,6.9,2136
tt6183834,6.5,3073
tt6185286,6.8,3443
tt6186696,5.3,1194
tt6186910,7.3,6228
tt6186940,5.4,1311
tt6187134,6.4,1857
tt6189022,6.4,111521
tt6189344,7.0,1568
tt6190198,6.3,1392
tt6190348,6.5,1184
tt6190456,6.4,1627
tt6191390,3.8,1175
tt6191876,7.0,1526
tt6193408,6.8,15729
tt6193424,6.6,6440
tt6193454,6.1,3480
tt6194520,5.7,1033
tt6194530,6.7,3362
tt6194850,6.6,1370
tt6194984,7.4,1432
tt6195094,6.4,40178
tt6195756,5.8,3581
tt6196936,6.0,7707
tt6197028,7.0,1698
tt6197070,6.1,3943
tt6197094,5.5,1296
tt6197484,5.3,1924
tt6197494,5.0,4362
tt6198246,4.0,1305
tt6198946,5.6,22573
tt6199572,4.7,23306
tt6200656,7.3,1439
tt6201292,5.8,11635
tt6203302,4.9,2071
tt6203570,7.2,4268
tt6204018,7.0,4044
tt6204340,5.4,11353
tt6205872,6.0,21927
tt6206564,7.5,13767
tt6207878,7.2,6668
tt6207956,6.3,1071
tt6208032,6.8,1452
tt6208104,6.8,2739
tt6209282,7.4,1419
tt6209470,6.1,2513
tt6210808,7.1,1204
tt6210996,5.1,11784
tt6211538,4.6,2937
tt6211580,5.0,2610
tt6211976,5.7,10531
tt6212346,5.6,2531
tt6212478,7.0,49659
tt6212496,6.2,3860
tt6212934,7.9,1012
tt6212984,8.0,4608
tt6213036,6.0,2456
tt6213284,6.9,4231
tt6213362,6.7,2585
tt6214084,7.6,5619
tt6214468,5.2,4189
tt6214722,7.8,1673
tt6214928,6.2,72141
tt6215044,2.5,2078
tt6215208,5.1,2190
tt6215588,5.2,1142
tt6215712,6.4,2132
tt6215910,5.0,3620
tt6217306,6.3,59552
tt6217564,5.1,5095
tt6217608,7.4,20737
tt6217664,7.7,1170
tt6217804,4.0,5276
tt6217926,6.3,22858
tt6218010,4.7,8664
tt6218358,6.8,33618
tt6218776,4.8,4279
tt6219314,6.1,2455
tt6220752,5.4,3856
tt6221000,7.4,2645
tt6221540,3.0,1525
tt6222118,4.7,8147
tt6222286,3.9,1230
tt6223806,6.8,5489
tt6223974,8.1,4610
tt6224502,5.8,4020
tt6225520,7.0,19338
